datetime,top_10,percent_change_values
2019-09-02,"['JSTL.NS', 'TAMO.NS', 'MAHM.NS', 'ITC.NS', 'YESB.NS', 'COAL.NS', 'INBF.NS', 'EICH.NS', 'GAIL.NS', 'TISC.NS']","[0.0022993791676246, 0.0389888603256212, 0.0013237518910742, -0.0071239782082754, 0.0075062552126772, 0.0749661705006765, -0.0651147618852868, 0.009152163951668, 0.0119414034214311, 0.0422286778751507]"
2019-09-09,"['JSTL.NS', 'TAMO.NS', 'MAHM.NS', 'ITC.NS', 'YESB.NS', 'COAL.NS', 'INBF.NS', 'EICH.NS', 'GAIL.NS', 'TISC.NS']","[0.0378527185134205, 0.0684536082474227, 0.0410764872521245, -0.016400172272537, 0.134933774834437, -0.0020140986908359, 0.0388771764309034, 0.0171967270566366, -0.0159878108929752, 0.0336240855374225]"
2019-09-16,"['JSTL.NS', 'TAMO.NS', 'MAHM.NS', 'ITC.NS', 'YESB.NS', 'COAL.NS', 'INBF.NS', 'EICH.NS', 'TITN.NS', 'TISC.NS']","[0.052608311229001, 0.0285604013894249, 0.0320181405895692, -0.007711536276582, -0.1903719912472647, 0.0093340060544904, -0.0313171388894066, 0.0701522481244234, 0.1242548269418986, 0.0032666394446712]"
2019-09-23,"['JSTL.NS', 'TAMO.NS', 'MAHM.NS', 'BJFN.NS', 'YESB.NS', 'COAL.NS', 'INBF.NS', 'EICH.NS', 'TITN.NS', 'TISC.NS']","[-0.0247795044099118, -0.1001876172607879, -0.0242573387238529, 0.0621465968586387, -0.1216216216216216, -0.0034991252186954, -0.0894023944028036, -0.003796150099103, 0.0162241304261803, -0.0241486908153573]"
2019-09-30,"['JSTL.NS', 'TAMO.NS', 'MAHM.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'INBF.NS', 'KTKM.NS', 'TITN.NS', 'CIPL.NS']","[-0.0755813953488371, -0.0020850708924103, 0.0164835164835164, -0.037819786069897, -0.1353846153846154, -0.0663207759981954, -0.371315068647577, -0.0440034248669805, -0.0258167516841243, -0.0270930125791509]"
2019-10-07,"['JSTL.NS', 'TAMO.NS', 'BPCL.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'UPLL.NS', 'KTKM.NS', 'TITN.NS', 'CIPL.NS']","[0.0121127416724899, 0.0137902214793146, -0.027985255595659, 0.0177384443960604, -0.0604982206405693, 0.035395022952404, 0.0117495711835334, 0.0157374532194607, -0.0058357982252779, 0.0549778732298014]"
2019-10-14,"['JSTL.NS', 'TAMO.NS', 'BPCL.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'UPLL.NS', 'KTKM.NS', 'TITN.NS', 'TISC.NS']","[0.028078250863061, 0.128194558944765, 0.0661885626124259, 0.0413898117386488, 0.2979797979797978, 0.021584412553961, 0.0155124184114605, 0.0173201070697528, 0.0458346735284658, 0.0400579320318148]"
2019-10-21,"['JSTL.NS', 'NEST.NS', 'BPCL.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'UPLL.NS', 'KTKM.NS', 'TITN.NS', 'GAIL.NS']","[-0.0268636668905305, -0.0056857200429876, 0.0073995390527088, -0.0363491353787777, 0.0145914396887159, 0.0714938328003655, -0.0073455759599332, -0.0164989939637827, 0.0264493310779641, -0.0501737301328253]"
2019-10-28,"['JSTL.NS', 'NEST.NS', 'BPCL.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'UPLL.NS', 'KTKM.NS', 'TITN.NS', 'ASPN.NS']","[0.0931677018633541, 0.010568485473323, -0.0090622868856244, 0.0207160323531254, 0.2770853307766059, -0.0146024301854615, -0.010174907500841, -0.005476520206471, -0.0247940074906366, -0.0197835738068812]"
2019-11-04,"['JSTL.NS', 'NEST.NS', 'BPCL.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'UPLL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[0.0521885521885521, -0.0326541798687147, -0.032056245848925, 0.0220155533987738, 0.0352852852852854, 0.0588426176311518, -0.0555602752527396, 0.0128805620608898, -0.1114908979184269, 0.0399587264150943]"
2019-11-11,"['JSTL.NS', 'NEST.NS', 'BPCL.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'GAIL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[-0.021, -0.0121447278406224, 0.0075584936607167, 0.0067677216939741, -0.0036258158085569, 0.0212483399734395, -0.0204885245917142, 0.014060303077644, 0.0014696347525395, 0.0271010732691905]"
2019-11-18,"['JSTL.NS', 'NEST.NS', 'BPCL.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'GAIL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[0.0265577119509703, -0.0086775255236769, 0.0056262797834842, -0.0261008692329736, -0.0567685589519652, -0.0061018305491647, -0.01568796444314, -0.0330611616083809, -0.0197246320514481, -0.0020479804131893]"
2019-11-25,"['JSTL.NS', 'NEST.NS', 'BPCL.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'GAIL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[0.0409950248756219, 0.0199308471227461, 0.0042206566920937, -0.0010053208444695, 0.0540123456790122, 0.0318035426731078, 0.0302411400730937, 0.0293798993053344, 0.0212222613596337, 0.0078490591085593]"
2019-12-02,"['MAHM.NS', 'NEST.NS', 'BPCL.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'GAIL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[-0.0281904761904762, -0.01990113429201, -0.0450591513240233, -0.0300795248146874, -0.1800878477306002, 0.0238002341006631, -0.0706068315479909, 0.0365898959881128, 0.0106061912563593, -0.0282264482313877]"
2019-12-09,"['MAHM.NS', 'BRTI.NS', 'BPCL.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'GAIL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[0.0117600940807527, -0.0442359551993939, 0.0168884324584723, 0.0304429795148861, -0.1669642857142858, 0.0233422256097561, 0.0226206030112148, 0.0110195305500806, 0.0120733788395905, 0.0403474489161987]"
2019-12-16,"['MAHM.NS', 'BRTI.NS', 'HROM.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'GAIL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[0.0278961642774118, 0.0607760483951935, 0.022625779426066, 0.0156313314259755, 0.1018220793140407, 0.0168513173819944, -0.0020869145605221, -2.953773445568686e-05, 0.0132782531720272, 0.0075730432233478]"
2019-12-23,"['MAHM.NS', 'ZEE.NS', 'HROM.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'GAIL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[-0.0008480964945345, 0.0491228070175438, 0.0205790856127434, 0.0283030273720861, -0.0661478599221789, 0.0060428492950008, -0.0083646763768672, -0.00419448218822, -0.0086945669356851, 0.0175753363397828]"
2019-12-30,"['MAHM.NS', 'BRTI.NS', 'HROM.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'GAIL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[0.0049042723757426, -0.0106521561807738, -0.0041351353341462, -0.0139207317790083, -0.0187499999999999, -0.0192027666545321, 0.0598903981950915, -0.0169079259610821, -0.0434344706030467, -0.0103037651631077]"
2020-01-06,"['MAHM.NS', 'BRTI.NS', 'ZEE.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'GAIL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[0.0259971844204598, 0.0041748507061514, -0.0406711654203902, -0.0115895026767934, -0.0498938428874734, 0.0025981256379326, -0.002387702704332, 0.0166556031621507, 0.0125910327279108, 0.0028248259922853]"
2020-01-13,"['ITC.NS', 'HROM.NS', 'ZEE.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'GAIL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[0.0060796999118207, 0.0298376132623072, 0.0711026615969581, 0.0209657768073632, -0.1229050279329608, -0.0151781582600648, 0.0079777710499517, 0.0079539383866562, 0.030068021316234, 0.0365706831733816]"
2020-01-20,"['ITC.NS', 'BRTI.NS', 'ZEE.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'UPLL.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[-0.0075016105070769, 0.0506012283445996, -0.0031948881789136, -0.0088025048738701, 0.0904458598726114, 0.0033831406822668, -0.0791525423728814, -0.0324774748248041, 0.0328916929547844, -0.008363355635615]"
2020-01-27,"['ITC.NS', 'BRTI.NS', 'NEST.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'ASPN.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[-0.0804114886954258, -0.0515975285888572, -0.0111624203821656, 0.0194421265943498, -0.1144859813084111, -0.0547906715369486, -0.0177112479015109, 0.0030433062479078, -0.0444679724722074, -0.0712443233424159]"
2020-02-03,"['ITC.NS', 'BRTI.NS', 'NEST.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'ONGC.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[-0.0255707710949409, 0.0849759167899326, 0.0517270809513841, 0.0884578056851532, 0.0211081794195251, 0.0631193024177567, 0.046957355055103, 0.0030947540884127, 0.0867249094395907, 0.0755414980888302]"
2020-02-10,"['ITC.NS', 'BRTI.NS', 'ZEE.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'ONGC.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[-0.0267104084121448, 0.047363073491738, -0.0411646586345381, 0.0273832799776549, 0.0051679586563306, 0.017429396961506, -0.054462242562929, 0.0168778923807508, 0.0144705882352942, 0.0069830515519624]"
2020-02-17,"['ITC.NS', 'BRTI.NS', 'ZEE.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'NEST.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[-0.0012036627738694, -0.0343362857070475, 0.0756020942408377, 0.0206409787211794, -0.0886889460154241, 0.0021986075485527, 0.0077073661122281, 0.0029745084624765, 0.0227299083845529, 0.0019813528713688]"
2020-02-24,"['ITC.NS', 'BRTI.NS', 'ZEE.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'NEST.NS', 'KTKM.NS', 'TITN.NS', 'BJFS.NS']","[-0.0477223324227041, -0.0405059576954078, -0.0681464174454828, -0.0849511827802762, -0.0239774330042313, -0.0909506398537477, -0.0459899606402878, -0.0389098134582877, -0.0516687455115847, -0.067865153366268]"
2020-03-02,"['ITC.NS', 'BRTI.NS', 'ZEE.NS', 'BJFN.NS', 'YESB.NS', 'ICBK.NS', 'NEST.NS', 'KTKM.NS', 'ONGC.NS', 'BJFS.NS']","[-0.0799797188963656, -0.008309428933289, -0.0758462181362307, -0.0537411690943493, -0.5332369942196533, -0.0219205630970336, 0.0412229028097739, 0.0066035115870028, -0.0585106382978723, -0.0494489406955224]"
2020-03-09,"['ITC.NS', 'BRTI.NS', 'ZEE.NS', 'BJFN.NS', 'YESB.NS', 'TAMO.NS', 'NEST.NS', 'IOC.NS', 'ONGC.NS', 'GAIL.NS']","[-0.1072902224154886, -0.0525859420076721, -0.1734117115080261, -0.0646733793201368, 0.582043343653251, -0.1766055045871559, -0.0874961197372986, -0.0982404921053192, -0.255367231638418, -0.1838802925288163]"
2020-03-16,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'HROM.NS', 'YESB.NS', 'TAMO.NS', 'NEST.NS', 'IOC.NS', 'ONGC.NS', 'GAIL.NS']","[0.0816640936445682, -0.4105087014725568, -0.2073304157549234, -0.0012651426414426, 0.7945205479452055, -0.1387186629526462, -0.0564508598033592, -0.0178861701368275, 0.0978755690440058, -0.0443525205797501]"
2020-03-23,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'LART.NS', 'YESB.NS', 'TAMO.NS', 'MAHM.NS', 'IOC.NS', 'ONGC.NS', 'GAIL.NS']","[-0.0700854840997373, -0.0664244351084364, -0.116287094547964, 0.0346723583184589, -0.4252998909487459, -0.0853816300129365, -0.0150501672240802, -0.1512141633042235, -0.109191430545957, -0.1398514555098893]"
2020-03-30,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'LART.NS', 'AXBK.NS', 'TAMO.NS', 'MAHM.NS', 'IOC.NS', 'ONGC.NS', 'GAIL.NS']","[0.0900734540467236, -0.2381415713938215, -0.0288949629051152, -0.0745474793211955, -0.0566666666666667, -0.0763790664780764, -0.0468590831918506, 0.0338101991761123, 0.0837858805275406, 0.1640287434397962]"
2020-04-06,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'GRAS.NS', 'AXBK.NS', 'TAMO.NS', 'MAHM.NS', 'IOC.NS', 'ONGC.NS', 'GAIL.NS']","[0.0413153139874842, 0.2624521072796935, 0.2050663449939687, 0.1099373888016413, 0.2909817176217544, 0.1424196018376722, 0.3587459921624509, 0.0490565410466676, 0.106657122405154, 0.0846724597543595]"
2020-04-13,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'HLL.NS', 'AXBK.NS', 'TAMO.NS', 'MAHM.NS', 'IOC.NS', 'ONGC.NS', 'GAIL.NS']","[0.0153846738762637, 0.1999241274658574, -0.0647313980647312, 0.0016799376496765, 0.1395930024991074, 0.0301608579088472, -0.047718930256948, 0.0311751298672977, -0.0129366106080206, 0.0222222632478441]"
2020-04-20,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'MAHM.NS', 'IOC.NS', 'ONGC.NS', 'GAIL.NS']","[-0.0427963330602809, -0.192960269786068, 0.0356760613628255, -0.0047885053002321, -0.1563283208020051, -0.0344827586206895, -0.0795704845814977, -0.0523256066454709, -0.1140235910878113, -0.0914158404268359]"
2020-04-27,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'MAHM.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[0.011107946931492, 0.2226429877252547, 0.0978298312090939, 0.0297942956615657, 0.1013739324173783, 0.2567385444743935, 0.0967693688303916, 0.0331288180962856, 0.1819526627218937, -0.0166133706405516]"
2020-05-04,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'MAHM.NS', 'IOC.NS', 'ONGC.NS', 'GAIL.NS']","[-0.1307332510571459, -0.0593826764925771, -0.0545967994979603, -0.0067895882603236, -0.1412677006068778, -0.1308310991957104, 0.0546843038319924, -0.1169833767299873, -0.048811013767209, -0.009219105929523]"
2020-05-11,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'MAHM.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[0.040442319048755, -0.049165436584535, 0.0899435778294057, -0.0763440890414228, 0.0170134799110064, 0.0407156076495989, -0.0139643134212567, 0.015467443962871, 0.0019736842105264, -0.0610136256222032]"
2020-05-18,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'GAIL.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[0.1317947089940623, -0.1919035108669691, -0.0057856272838001, -0.0139049368150914, -0.1328014412559517, -0.0183758150563129, 0.0127757772948899, 0.0, 0.0, 0.0422344783272201]"
2020-05-25,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'GAIL.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[0.059028725281031, 0.1634402246194768, 0.1243491577335376, 0.0817538536492106, 0.1424543700845824, 0.0507246376811594, 0.059059651807499, 0.1019867141792243, 0.0925804333552198, 0.0458276070231322]"
2020-06-01,"['ITC.NS', 'INBK.NS', 'ZEE.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'GAIL.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[0.0134278990135852, 0.0729074050552522, 0.123399618632525, -0.0253096195550021, 0.052864008312768, 0.2729885057471264, 0.0595559651276398, 0.0745192421239311, 0.0450721153846154, -0.0113847098556953]"
2020-06-08,"['ITC.NS', 'INBK.NS', 'LART.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'GAIL.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[-0.030500001509241, 0.2512134485616195, -0.054211313591979, -0.0351263536850354, 0.006661732050333, -0.0492099322799097, -0.0153295798346122, -0.0123042723300642, -0.0350776308223116, -0.0042112847524162]"
2020-06-15,"['ITC.NS', 'INBK.NS', 'LART.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'COAL.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[-0.0507993373557276, -0.0847762323777084, -0.0304404357928935, -0.0243357601401528, 0.0221813725490196, -0.0265906932573598, 0.0189309576837417, -0.0339750685850462, 0.0220500595947557, -0.0005863346598634]"
2020-06-22,"['ITC.NS', 'GAIL.NS', 'LART.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'COAL.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[0.0605813143197302, 0.0525526790303248, 0.0712536347244661, 0.0362010208234311, 0.0187027934300443, -0.010731707317073, 0.0353369763205828, 0.0451347664920565, -0.0186588921282798, -0.0017475534252047]"
2020-06-29,"['ITC.NS', 'INBK.NS', 'LART.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'BRTI.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[0.0632684378566115, 0.0107883817427385, -0.0186552150884019, 0.0010852945585368, 0.0084735789102035, 0.0202169625246548, 0.0403471716844934, -0.0145821134797022, -0.0207961972667855, -0.019294252988546]"
2020-07-06,"['ITC.NS', 'RELI.NS', 'LART.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'ASPN.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[-0.0635991506074026, 0.0404709140344501, -0.0128143508126212, 0.0082357028199047, 0.0260240401447078, 0.0401159980666987, -0.0031890927177506, -0.0193512026015604, -0.0467233009708738, -0.0040801234237335]"
2020-07-13,"['ITC.NS', 'RELI.NS', 'LART.NS', 'NEST.NS', 'AXBK.NS', 'TAMO.NS', 'HLL.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[-0.0015435908854622, 0.017917546967322, -0.0070804221576079, 0.0235755743148915, -0.0147861692447679, -0.0111524163568772, 0.0426753703341466, 0.0087057417500908, 0.022915340547422, 0.0546159853538004]"
2020-07-20,"['ITC.NS', 'RELI.NS', 'LART.NS', 'NEST.NS', 'LTIM.NS', 'ZEE.NS', 'HLL.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[0.0286008900776271, 0.1226395074633512, -0.0228512830475677, 0.0012710425741224, 0.0338181052896264, -0.0459119496855346, -0.053650643101534, 0.0678941287023573, 0.0080896079651524, -0.0128194233687405]"
2020-07-27,"['BRIT.NS', 'RELI.NS', 'LART.NS', 'NEST.NS', 'LTIM.NS', 'ZEE.NS', 'HLL.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[-0.0055656589590839, -0.0368333715184795, 0.0100066269980629, -0.0422940148447846, 0.0626099995219207, -0.0853658536585365, 0.0045489489306025, -0.0468749946962578, -0.0333333333333333, 0.1119295613571245]"
2020-08-03,"['BRIT.NS', 'RELI.NS', 'LART.NS', 'NEST.NS', 'LTIM.NS', 'ZEE.NS', 'ITC.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[0.0290824951013353, 0.0383871049219257, 0.0024084944896207, 0.0161237607582525, 0.0210194776744554, 0.0818018018018018, 0.0105670218984666, -0.0231769649490608, 0.004469987228608, 0.0116012873115758]"
2020-08-10,"['BRIT.NS', 'RELI.NS', 'INFY.NS', 'NEST.NS', 'LTIM.NS', 'ZEE.NS', 'ITC.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[-0.0339152782542927, -0.0152111127874646, 0.0049531035936347, -0.0258449185757001, -0.0111849486626675, 0.0739506995336443, 0.0017853258908744, -0.0185184815457979, -0.0197075651621108, -0.0118290149775883]"
2020-08-17,"['BRIT.NS', 'RELI.NS', 'INFY.NS', 'NEST.NS', 'LTIM.NS', 'ZEE.NS', 'CIPL.NS', 'IOC.NS', 'ONGC.NS', 'REDY.NS']","[0.021413444889653, -0.0151149602729501, -0.0050335570469799, 0.012672259350523, -0.0296925542450766, 0.1913771712158809, -0.0234274711168164, 0.0477594114342398, 0.0512321660181582, -0.0065606053900959]"
2020-08-24,"['BRIT.NS', 'RELI.NS', 'INFY.NS', 'TISC.NS', 'LTIM.NS', 'ZEE.NS', 'CIPL.NS', 'IOC.NS', 'EICH.NS', 'REDY.NS']","[-0.022896102166802, 0.0164756957892229, -0.0142811973018549, -0.0216789206642067, 0.0642224506105531, 0.1135121062223378, -0.015971081169898, -0.011817664910449, 0.0064334265384528, -0.0257141266217495]"
2020-08-31,"['BRIT.NS', 'RELI.NS', 'INFY.NS', 'TISC.NS', 'LTIM.NS', 'ZEE.NS', 'CIPL.NS', 'IOC.NS', 'EICH.NS', 'REDY.NS']","[-0.0231954898765328, -0.0183824312101312, -0.0172146484897086, -0.0068364447507568, -0.0162724464716033, 0.0306289455225625, -0.0320598450440823, -0.0444191141598568, -0.0147949042284062, -0.0118418947031525]"
2020-09-07,"['BRIT.NS', 'RELI.NS', 'ITC.NS', 'TISC.NS', 'LTIM.NS', 'ZEE.NS', 'LART.NS', 'IOC.NS', 'EICH.NS', 'REDY.NS']","[0.0179176207198965, 0.1167408206653954, -0.0176235295344036, -0.032755755993354, 0.0083918442006769, -0.0104355716878403, -0.031409996493257, -0.0095352040356595, -0.00942293142582, 0.0182995951417004]"
2020-09-14,"['BRIT.NS', 'RELI.NS', 'ITC.NS', 'NTPC.NS', 'LTIM.NS', 'ONGC.NS', 'LART.NS', 'IOC.NS', 'GAIL.NS', 'REDY.NS']","[0.0066936444927547, -0.0060566781887932, -0.0263658420159709, 0.0016592920353981, 0.0830199930337189, 0.006093432633717, -0.0182036496836467, -0.0288808178133641, 0.0021762720454801, 0.2116843874954561]"
2020-09-21,"['BRIT.NS', 'RELI.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'ONGC.NS', 'LART.NS', 'IOC.NS', 'GAIL.NS', 'REDY.NS']","[-0.0292561046944126, -0.0451055427909846, -0.0466219824939269, 0.0104395604395604, -0.0861502605618735, -0.0726783310901748, -0.0127123029363011, -0.0817843842677696, -0.0749185953166472, -0.0414654954203269]"
2020-09-28,"['CIPL.NS', 'RELI.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'ONGC.NS', 'LART.NS', 'IOC.NS', 'GAIL.NS', 'REDY.NS']","[0.0011656521176013, 0.0106962396514005, 0.0005856061565838, 0.0061298136338918, 0.0216477349355896, 0.0036284470246734, 0.0152374907421721, 0.0, 0.037558679990745, -2.9341575055630287e-05]"
2020-10-05,"['DIVI.NS', 'RELI.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'ONGC.NS', 'LART.NS', 'IOC.NS', 'BPCL.NS', 'REDY.NS']","[0.0357142857142857, 0.0036849574250401, -0.017559257185407, 0.0876037930526212, 0.1582748094151815, 0.016630513376717, 0.0062583371173059, 0.0323886279893304, -0.0234927245320212, 0.0080104850304671]"
2020-10-12,"['DIVI.NS', 'RELI.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'CIPL.NS', 'LART.NS', 'IOC.NS', 'BPCL.NS', 'REDY.NS']","[0.0102507836990595, -0.0258120490455563, -0.0128090227772375, 0.018702565955909, 0.0505252467038286, -0.0281366459627328, -0.0157961473990697, -0.0300653393822979, -0.0146377322799252, -0.0140597710071802]"
2020-10-19,"['DIVI.NS', 'COAL.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'CIPL.NS', 'LART.NS', 'IOC.NS', 'BPCL.NS', 'REDY.NS']","[-0.0477394731126074, 0.0462222222222222, 0.0304767720178265, -0.0044345898004434, -0.0045526137493511, -0.0316993672908545, 0.0527345789392554, 0.0545821844962741, 0.0341226549311188, -0.0122624518998927]"
2020-10-26,"['DIVI.NS', 'COAL.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'ONGC.NS', 'LART.NS', 'IOC.NS', 'BPCL.NS', 'JSTL.NS']","[0.023852583215211, -0.0297366185216652, -0.0322108724282502, -0.0551447661469933, -0.0466001050497335, -0.0661870503597121, -0.0124833259368698, 0.0166134749971678, 0.008249256400397, -0.0159235668789808]"
2020-11-02,"['DIVI.NS', 'COAL.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'ONGC.NS', 'LART.NS', 'IOC.NS', 'BPCL.NS', 'JSTL.NS']","[0.0302986903454749, 0.0665499124343256, 0.0526475057533823, 0.0491702809730343, 0.0855747491072675, 0.0477657935285054, 0.0536307452896271, 0.0087994990323072, 0.0225701238408904, 0.056472491909385]"
2020-11-09,"['DIVI.NS', 'COAL.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'ONGC.NS', 'LART.NS', 'IOC.NS', 'BPCL.NS', 'GAIL.NS']","[0.0641593945478415, 0.0435139573070606, 0.0842196166351139, 0.0186025612221973, -0.0411583406254095, 0.0683823529411764, 0.1024720414384361, 0.0797507261071099, 0.139053671025912, 0.0846867752649909]"
2020-11-16,"['DIVI.NS', 'COAL.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'ONGC.NS', 'LART.NS', 'IOC.NS', 'JSTL.NS', 'NTPC.NS']","[0.0070102613971174, -0.0444531864673485, 0.0164368572788207, -0.0265560898142839, 0.0176933784426402, -0.0137646249139711, 0.0690143267972274, -0.0207732334617111, -0.0225356208200058, 0.0005449591280653]"
2020-11-23,"['DIVI.NS', 'COAL.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'TISC.NS', 'LART.NS', 'IOC.NS', 'JSTL.NS', 'BPCL.NS']","[0.0392032515638061, 0.0337587484561547, 0.0101721962558327, -0.0030362079122671, 0.035208330800867, 0.0731412639405204, -0.0087432439836591, -0.0029462921395509, 0.0417968168972184, -0.033678804469735]"
2020-11-30,"['DIVI.NS', 'COAL.NS', 'ITC.NS', 'INFY.NS', 'LTIM.NS', 'TISC.NS', 'MAHM.NS', 'IOC.NS', 'JSTL.NS', 'BPCL.NS']","[0.0296385675848103, 0.0617283950617284, 0.0234959962440823, 0.0315, 0.0202158849406914, 0.0785485407465143, 0.0192151004888647, 0.0685578181430044, 0.0576813249571672, 0.0517426876595752]"
2020-12-07,"['DIVI.NS', 'COAL.NS', 'SHCM.NS', 'INFY.NS', 'LTIM.NS', 'TISC.NS', 'MAHM.NS', 'IOC.NS', 'JSTL.NS', 'GRAS.NS']","[-0.0188176026077937, 0.0371342835708925, -0.0478, 0.0251619442118715, 0.0010719393293083, -0.0016058776296773, -0.0306441942575445, 0.0381637499173881, -0.0290226781857451, -0.0401085667710136]"
2020-12-14,"['DIVI.NS', 'HCLT.NS', 'TEML.NS', 'INFY.NS', 'LTIM.NS', 'TISC.NS', 'MAHM.NS', 'IOC.NS', 'JSTL.NS', 'GRAS.NS']","[0.0523873589412702, 0.0283454015847567, 0.0106060841613358, 0.0228679504814304, 0.0268459771045306, 0.015361073979055, 0.0083155796852449, 0.0010654869804855, 0.0126511886556375, 0.008201709507889]"
